ChargerId,PlugId,MaxPower
MTS-00129,PT*IBD*E*MTS*00129*02,22000
MTS-00130,PT*EDP*E*MTS*00130*01,22000
MTS-00130,PT*EDP*E*MTS*00130*02,22000
MTS-00130,PT*EDP*EMTS*00130*1,22000
MTS-00130,PT*EDP*EMTS*00130*2,22000
MTS-00131,PT*EDP*E*MTS*00131*01,120000
MTS-00132,PT*ATL*EMTS*00132*2,60000
MTS-00132,PT*ATL*EMTS*00132*3,22000
MTS-00134,PT*ATL*EMTS*00134*1,22000
MTS-00134,PT*ATL*EMTS*00134*2,50000
MTS-00135,PT*HLX*E*MTS*00135*01,50000
MTS-00136,PT*HLX*E*MTS*00136*01,22000
MTS-00136,PT*HLX*E*MTS*00136*02,22000
MTS-00137,PT*ATL*EMTS*00137*1,22000
MTS-00137,PT*ATL*EMTS*00137*2,50000
MTS-00138,PT*KLS*E*MTS*00138*02,43000
MTS-00140,PT*KLS*E*MTS*00140*02,43000
MTS-00141,PT*KLS*EMTS*00141*01,22000
MTS-00141,PT*KLS*EMTS*00141*02,50000
MTS-00146,PT*ATL*EMTS*00146*1,22000
MTS-00146,PT*ATL*EMTS*00146*2,22000
MTS-00147,PT*ATL*EMTS*00147*1,22000
MTS-00147,PT*ATL*EMTS*00147*2,22000
MTS-00148,PT*ATL*EMTS*00148*1,22000
MTS-00148,PT*ATL*EMTS*00148*2,22000
MTS-00149,PT*ATL*EMTS*00149*2,60000
MTS-00150,PT*ATL*EMTS*00150*2,60000
MTS-00151,PT*ATL*EMTS*00151*2,60000
MTS-00152,PT*ATL*EMTS*00152*2,150000
MTS-00153,PT*ATL*EMTS*00153*1,22000
MTS-00153,PT*ATL*EMTS*00153*2,22000
MTS-00154,PT*ATL*EMTS*00154*1,22000
MTS-00154,PT*ATL*EMTS*00154*2,22000
MTS-00164,PT*EDP*E*MTS*00164*01,120000
MTS-00165,PT*EDP*E*MTS*00165*01,22000
MTS-00165,PT*EDP*E*MTS*00165*02,22000
MTS-00166,PT*EDP*E*MTS*00166*01,7400
MTS-00166,PT*EDP*E*MTS*00166*02,7400
MTS-00167,PT*KLS*E*MTS*00167*01,22000
MTS-00167,PT*KLS*E*MTS*00167*02,49000
MTS-00168,PT*EDP*E*MTS*00168*01,22000
MTS-00168,PT*EDP*E*MTS*00168*02,22000
MTS-00168,PT*EDP*EMTS*00168*1,22000
MTS-00168,PT*EDP*EMTS*00168*2,22000
MTS-00169,PT*EDP*E*MTS*00169*01,22000
MTS-00169,PT*EDP*E*MTS*00169*02,22000
MTS-00169,PT*EDP*EMTS*00169*1,22000
MTS-00169,PT*EDP*EMTS*00169*2,22000
MTS-00170,PT*EDP*E*MTS*00170*01,7400
MTS-00170,PT*EDP*E*MTS*00170*02,7400
MTS-00170,PT*EDP*EMTS*00170*1,7400
MTS-00170,PT*EDP*EMTS*00170*2,7400
MTS-00171,PT*IBD*E*MTS*00171*01,11000
MTS-00171,PT*IBD*E*MTS*00171*02,11000
MTS-00172,PT*ATL*EMTS*00172*2,60000
MTS-00172,PT*ATL*EMTS*00172*3,22000
MTS-00173,PT*EDP*E*MTS*00173*01,22000
MTS-00173,PT*EDP*E*MTS*00173*02,22000
MTS-00173,PT*EDP*EMTS*00173*1,22000
MTS-00173,PT*EDP*EMTS*00173*2,22000
MTS-00175,PT*FCT*E*MTS*00175*01,50000
MTS-00175,PT*FCT*E*MTS*00175*02,50000
MTS-00176,PT*KLS*E*MTS*00176*01,22000
MTS-00176,PT*KLS*E*MTS*00176*02,49000
MTS-00177,PT*FCT*E*MTS*00177*01,150000
MTS-00177,PT*FCT*E*MTS*00177*03,150000
MTS-00178,PT*FCT*E*MTS*00178*01,50000
MTS-00178,PT*FCT*E*MTS*00178*02,50000
MTS-00179,PT*FCT*E*MTS*00179*01,50000
MTS-00179,PT*FCT*E*MTS*00179*02,50000
MTS-00180,PT*ECI*E*MTS*00180*01,22000
MTS-00180,PT*ECI*E*MTS*00180*02,3680
MTS-00180,PT*ECI*E*MTS*00180*03,22000
MTS-00180,PT*ECI*E*MTS*00180*04,3680
MTS-00181,PT*EDP*E*MTS*00181*01,60000
MTS-00181,PT*EDP*E*MTS*00181*02,60000
MTS-00181,PT*EDP*E*MTS*00181*03,22000
MTS-00181,PT*EDP*EMTS*00181*1,60000
MTS-00181,PT*EDP*EMTS*00181*2,60000
MTS-00181,PT*EDP*EMTS*00181*3,22000
MTS-00182,PT*REP*E16723*2,50000
MTS-00182,PT*REP*E16723*3,22000
MTS-00183,PT*GLP*EMTS*00183*02,50000
MTS-00183,PT*GLP*EMTS*00183*03,43000
MTS-00184,PT*GLP*EMTS*00184*02,50000
MTS-00184,PT*GLP*EMTS*00184*03,43000
MTS-00185,PT*GLP*EMTS*00185*02,50000
MTS-00185,PT*GLP*EMTS*00185*03,43000
MTS-00186,PT*GLP*EMTS*00186*01,22000
MTS-00186,PT*GLP*EMTS*00186*02,50000
MTS-00187,PT*GLP*EMTS*00187*01,22000
MTS-00187,PT*GLP*EMTS*00187*02,50000
MTS-00188,PT*GLP*EMTS*00188*01,22000
MTS-00188,PT*GLP*EMTS*00188*02,50000
MTS-00189,PT*IBD*E*MTS*00189*01,22000
MTS-00189,PT*IBD*E*MTS*00189*02,22000
MTS-00190,PT*BRI*E*MTS*00190*01,22000
MTS-00190,PT*BRI*E*MTS*00190*02,22000
MTS-00192,PT*BRI*E*MTS*00192*01,60000
MTS-00192,PT*BRI*E*MTS*00192*02,60000
MTS-00193,PT*CPS*E*MTS*00193*01,300000
MTS-00193,PT*CPS*E*MTS*00193*02,300000
MUR-00002,PT*REP*E*MUR*00002*02,50000
MUR-00002,PT*REP*E*MUR*00002*03,43000
MUR-90001,PT*EDP*E*MUR*90001*1,22000
MUR-90001,PT*EDP*E*MUR*90001*2,22000
MUR-90001,PT*EDP*EMUR*90001*1,22000
MUR-90001,PT*EDP*EMUR*90001*2,22000
NIS-00002,PT*EDP*E*NIS*00002*01,22000
NIS-00002,PT*EDP*E*NIS*00002*02,22000
NIS-00002,PT*EDP*ENIS*00002*1,22000
NIS-00002,PT*EDP*ENIS*00002*2,22000
NIS-90001,PT*GLP*E*NIS*90001*1,22000
NIS-90001,PT*GLP*E*NIS*90001*2,22000
NIS-90001,PT*GLP*ENIS*90001*01,22000
NIS-90001,PT*GLP*ENIS*90001*02,22000
NLS-00003,PT*KLS*ENLS*00003*01,22000
NLS-00003,PT*KLS*ENLS*00003*02,50000
NLS-00004,PT*EDP*E*NLS*00004*01,22000
NLS-00004,PT*EDP*E*NLS*00004*02,22000
NLS-00004,PT*EDP*ENLS*00004*1,22000
NLS-00004,PT*EDP*ENLS*00004*2,22000
NLS-00005,PT*HRZ*E*NLS*00005*01,160000
NLS-00005,PT*HRZ*E*NLS*00005*02,160000
NLS-00006,PT*HRZ*E*NLS*00006*01,160000
NLS-00006,PT*HRZ*E*NLS*00006*02,160000
NLS-00007,PT*HRZ*E*NLS*00007*01,22000
NLS-00008,PT*GLP*ENLS*00008*01,22000
NLS-00008,PT*GLP*ENLS*00008*02,50000
NLS-00009,PT*EDP*ENLS*00009*1,22000
NLS-00009,PT*EDP*ENLS*00009*2,22000
NLS-00010,PT*EDP*ENLS*00010*1,22000
NLS-00010,PT*EDP*ENLS*00010*2,22000
NLS-90001,PT*GLP*E*NLS*90001*1,22000
NLS-90001,PT*GLP*E*NLS*90001*2,22000
NLS-90001,PT*GLP*ENLS*90001*01,22000
NLS-90001,PT*GLP*ENLS*90001*02,22000
NRD-00001,PT*GLG*ENRD*00001*02,50000
NRD-00001,PT*GLG*ENRD*00001*03,43000
NRD-00002,PT*SEG*E*NRD*00002*01,22000
NRD-00002,PT*SEG*E*NRD*00002*02,22000
NZR-00007,PT*EDP*E*NZR*00007*01,22000
NZR-00007,PT*EDP*E*NZR*00007*02,22000
NZR-00007,PT*EDP*ENZR*00007*1,22000
NZR-00007,PT*EDP*ENZR*00007*2,22000
NZR-00008,PT*EDP*E*NZR*00008*01,22000
NZR-00008,PT*EDP*E*NZR*00008*02,22000
NZR-00008,PT*EDP*ENZR*00008*1,22000
NZR-00008,PT*EDP*ENZR*00008*2,22000
NZR-00009,PT*EDP*E*NZR*00009*01,22000
NZR-00009,PT*EDP*E*NZR*00009*02,22000
NZR-00009,PT*EDP*ENZR*00009*1,22000
NZR-00009,PT*EDP*ENZR*00009*2,22000
NZR-00010,PT*EDP*E*NZR*00010*01,22000
NZR-00010,PT*EDP*E*NZR*00010*02,22000
NZR-00010,PT*EDP*ENZR*00010*1,22000
NZR-00010,PT*EDP*ENZR*00010*2,22000
NZR-00011,PT*EDP*E*NZR*00011*01,22000
NZR-00011,PT*EDP*E*NZR*00011*02,22000
NZR-00011,PT*EDP*ENZR*00011*1,22000
NZR-00011,PT*EDP*ENZR*00011*2,22000
NZR-00012,PT*EDP*E*NZR*00012*01,22000
NZR-00012,PT*EDP*E*NZR*00012*02,22000
NZR-00012,PT*EDP*ENZR*00012*1,22000
NZR-00012,PT*EDP*ENZR*00012*2,22000
NZR-00013,PT*EDP*E*NZR*00013*01,22000
NZR-00013,PT*EDP*E*NZR*00013*02,22000
NZR-00013,PT*EDP*ENZR*00013*1,22000
NZR-00013,PT*EDP*ENZR*00013*2,22000
NZR-00014,PT*EDP*E*NZR*00014*01,22000
NZR-00014,PT*EDP*E*NZR*00014*02,22000
NZR-00014,PT*EDP*ENZR*00014*1,22000
NZR-00014,PT*EDP*ENZR*00014*2,22000
NZR-00015,PT*EDP*E*NZR*00015*02,50000
NZR-00015,PT*EDP*E*NZR*00015*03,43000
NZR-00015,PT*EDP*ENZR*00015*2,50000
NZR-00015,PT*EDP*ENZR*00015*3,43000
NZR-00016,PT*EDP*E*NZR*00016*02,50000
NZR-00016,PT*EDP*E*NZR*00016*03,22000
NZR-00016,PT*EDP*ENZR*00016*2,50000
NZR-00016,PT*EDP*ENZR*00016*3,22000
NZR-00017,PT*EDP*E*NZR*00017*02,50000
NZR-00017,PT*EDP*E*NZR*00017*03,22000
NZR-00017,PT*EDP*ENZR*00017*2,50000
NZR-00017,PT*EDP*ENZR*00017*3,22000
NZR-00018,PT*EDP*E*NZR*00018*02,50000
NZR-00018,PT*EDP*E*NZR*00018*03,22000
NZR-00018,PT*EDP*ENZR*00018*2,50000
NZR-00018,PT*EDP*ENZR*00018*3,22000
NZR-00019,PT*EDP*E*NZR*00019*01,90000
NZR-00019,PT*EDP*E*NZR*00019*03,22000
NZR-00019,PT*EDP*ENZR*00019*1,90000
NZR-00019,PT*EDP*ENZR*00019*3,22000
NZR-00025,PT*HRZ*E*NZR*00025*02,150000
NZR-00025,PT*HRZ*E*NZR*00025*03,22000
NZR-00027,PT*ATL*ENZR*00027*1,22000
NZR-00027,PT*ATL*ENZR*00027*2,22000
NZR-00028,PT*ATL*ENZR*00028*1,30000
NZR-00030,PT*EDP*E*NZR*00030*01,7400
NZR-00030,PT*EDP*E*NZR*00030*02,7400
NZR-00030,PT*EDP*ENZR*00030*1,7400
NZR-00030,PT*EDP*ENZR*00030*2,7400
NZR-00031,PT*ATL*ENZR*00031*1,22000
NZR-00031,PT*ATL*ENZR*00031*2,22000
NZR-00032,PT*ATL*ENZR*00032*1,22000
NZR-00032,PT*ATL*ENZR*00032*2,22000
NZR-00033,PT*ATL*ENZR*00033*1,22000
NZR-00033,PT*ATL*ENZR*00033*2,22000
NZR-00034,PT*ATL*ENZR*00034*1,22000
NZR-00034,PT*ATL*ENZR*00034*2,22000
NZR-00035,PT*ATL*ENZR*00035*1,22000
NZR-00035,PT*ATL*ENZR*00035*2,22000
NZR-00036,PT*EDP*E*NZR*00036*01,120000
NZR-00036,PT*EDP*ENZR*00036*1,120000
NZR-00037,PT*KLS*E*NZR*00037*01,22000
NZR-00037,PT*KLS*E*NZR*00037*02,49000
NZR-00038,PT*GLP*ENZR*00038*01,22000
NZR-00038,PT*GLP*ENZR*00038*02,50000
NZR-00039,PT*FCT*E*NZR*00039*01,140000
NZR-00039,PT*FCT*E*NZR*00039*02,140000
NZR-00040,PT*FCT*E*NZR*00040*01,140000
NZR-00040,PT*FCT*E*NZR*00040*02,140000
NZR-00042,PT*FCT*E*NZR*00042*01,150000
NZR-00042,PT*FCT*E*NZR*00042*03,150000
NZR-00043,PT*FCT*E*NZR*00043*01,150000
NZR-00043,PT*FCT*E*NZR*00043*03,150000
NZR-00044,PT*FCT*E*NZR*00044*01,150000
NZR-00044,PT*FCT*E*NZR*00044*03,150000
NZR-00045,PT*ATL*ENZR*00045*1,85000
NZR-00045,PT*ATL*ENZR*00045*3,22000
NZR-90001,PT*GLP*ENZR*90001*01,22000
NZR-90001,PT*GLP*ENZR*90001*02,22000
OAZ-00005,PT*EDP*E*OAZ*00005*01,22000
OAZ-00005,PT*EDP*E*OAZ*00005*02,22000
OAZ-00005,PT*EDP*EOAZ*00005*1,22000
OAZ-00005,PT*EDP*EOAZ*00005*2,22000
OAZ-00006,PT*EDP*E*OAZ*00006*01,120000
OAZ-00006,PT*EDP*EOAZ*00006*1,120000
OAZ-00008,PT*REP*E*OAZ*00008*02,60000
OAZ-00008,PT*REP*E*OAZ*00008*03,22000
OAZ-00009,PT*EDP*E*OAZ*00009*01,120000
OAZ-00009,PT*EDP*E*OAZ*00009*03,120000
OAZ-00009,PT*EDP*EOAZ*00009*1,120000
OAZ-00009,PT*EDP*EOAZ*00009*3,120000
OAZ-00011,PT*IBD*E*OAZ*00011*01,22000
OAZ-00011,PT*IBD*E*OAZ*00011*02,22000
OAZ-00012,PT*GLP*EOAZ*00012*01,22000
OAZ-00012,PT*GLP*EOAZ*00012*02,22000
OAZ-00014,PT*EDP*E*OAZ*00014*01,60000
OAZ-00014,PT*EDP*E*OAZ*00014*02,60000
OAZ-00014,PT*EDP*E*OAZ*00014*03,22000
OAZ-00014,PT*EDP*EOAZ*00014*1,60000
OAZ-00014,PT*EDP*EOAZ*00014*2,60000
OAZ-00014,PT*EDP*EOAZ*00014*3,22000
OAZ-00016,PT*HLX*E*OAZ*00016*01,50000
OAZ-00016,PT*HLX*E*OAZ*00016*02,43000
OAZ-00017,PT*HLX*E*OAZ*00017*01,50000
OAZ-00017,PT*HLX*E*OAZ*00017*02,43000
OAZ-00018,PT*HLX*E*OAZ*00018*01,50000
OAZ-00018,PT*HLX*E*OAZ*00018*02,43000
OAZ-00019,PT*HLX*E*OAZ*00019*01,50000
OAZ-00019,PT*HLX*E*OAZ*00019*02,43000
OAZ-00020,PT*HLX*E*OAZ*00020*01,50000
OAZ-00020,PT*HLX*E*OAZ*00020*02,43000
OAZ-00021,PT*REP*E16820*1,120000
OAZ-00021,PT*REP*E16820*2,120000
OAZ-00022,PT*GLP*EOAZ*00022*01,22000
OAZ-00022,PT*GLP*EOAZ*00022*02,50000
OAZ-00025,PT*EDP*EOAZ*00025*1,120000
OAZ-00025,PT*EDP*EOAZ*00025*2,120000
OAZ-00025,PT*EDP*EOAZ*00025*3,22000
OBD-00003,PT*PRI*E*OBD*00003*1,22000
OBD-00003,PT*PRI*E*OBD*00003*2,22000
OBD-00006,PT*EDP*E*OBD*00006*02,50000
OBD-00006,PT*EDP*E*OBD*00006*03,43000
OBD-00006,PT*EDP*EOBD*00006*2,50000
OBD-00006,PT*EDP*EOBD*00006*3,43000
OBD-00007,PT*VEI*E*OBD*00007*01,22000
OBD-00007,PT*VEI*E*OBD*00007*02,22000
OBD-00008,PT*PRI*E*OBD*00008*01,50000
OBD-00010,PT*HLX*E*OBD*00010*01,50000
OBD-00011,PT*HLX*E*OBD*00011*1,7400
OBD-00012,PT*HLX*E*OBD*00012*1,7400
OBD-00013,PT*HLX*E*OBD*00013*01,100000
OBD-00013,PT*HLX*E*OBD*00013*02,100000
OBD-00014,PT*HLX*E*OBD*00014*1,7400
OBD-00015,PT*HLX*E*OBD*00015*1,7400
OBD-00016,PT*HLX*E*OBD*00016*01,100000
OBD-00016,PT*HLX*E*OBD*00016*02,100000
OBD-00017,PT*HLX*E*OBD*00017*1,7400
OBD-00018,PT*HLX*E*OBD*00018*1,7400
OBD-00019,PT*PRI*E*OBD*00019*01,150000
OBD-00019,PT*PRI*E*OBD*00019*02,150000
OBD-00020,PT*PRI*E*OBD*00020*01,150000
OBD-00020,PT*PRI*E*OBD*00020*02,150000
OBD-00024,PT*HRZ*E*OBD*00024*02,150000
OBD-00024,PT*HRZ*E*OBD*00024*03,22000
OBD-00024,PT*HRZ*E*OBD*00024*04,150000
OBD-00024,PT*HRZ*E*OBD*00024*05,150000
OBD-00025,PT*IOY*E449301,350000
OBD-00025,PT*IOY*E449302,350000
OBD-00025,PT*IOY*E449303,350000
OBD-00025,PT*IOY*E449304,350000
OBD-00025,PT*IOY*E449305,350000
OBD-00025,PT*IOY*E449306,350000
OBD-90005,PT*HRZ*E*OBD*90005*1,22000
OBD-90005,PT*HRZ*E*OBD*90005*2,22000
OBR-00002,PT*HRZ*E*OBR*00002*02,50000
OBR-00002,PT*HRZ*E*OBR*00002*03,43000
OBR-00004,PT*EDP*E*OBR*00004*01,22000
OBR-00004,PT*EDP*E*OBR*00004*02,22000
OBR-00005,PT*EDP*E*OBR*00005*01,22000
OBR-00005,PT*EDP*E*OBR*00005*02,22000
OBR-00005,PT*EDP*EOBR*00005*1,22000
OBR-00005,PT*EDP*EOBR*00005*2,22000
OBR-00006,PT*ATL*EOBR*00006*2,30000
OBR-00006,PT*ATL*EOBR*00006*3,22000
OBR-00007,PT*ECI*E*OBR*00007*01,120000
OBR-00007,PT*ECI*E*OBR*00007*02,120000
OBR-00007,PT*ECI*E*OBR*00007*03,22000
OBR-00008,PT*KLS*E*OBR*00008*01,22000
OBR-00009,PT*EDP*E*OBR*00009*01,11000
OBR-00009,PT*EDP*E*OBR*00009*02,11000
OBR-00009,PT*EDP*EOBR*00009*1,11000
OBR-00009,PT*EDP*EOBR*00009*2,11000
OBR-00010,PT*GLP*EOBR*00010*02,60000
OBR-00010,PT*GLP*EOBR*00010*03,22000
OBR-00011,PT*GLP*EOBR*00011*02,60000
OBR-00011,PT*GLP*EOBR*00011*03,22000
OBR-00012,PT*GLP*EOBR*00012*02,60000
OBR-00012,PT*GLP*EOBR*00012*03,22000
OBR-00013,PT*GLP*EOBR*00013*02,60000
OBR-00013,PT*GLP*EOBR*00013*03,22000
OBR-00014,PT*GLP*EOBR*00014*02,60000
OBR-00014,PT*GLP*EOBR*00014*03,22000
OBR-00015,PT*GLP*EOBR*00015*02,60000
OBR-00015,PT*GLP*EOBR*00015*03,22000
OBR-00016,PT*GLP*EOBR*00016*02,60000
OBR-00016,PT*GLP*EOBR*00016*03,22000
OBR-00017,PT*GLP*EOBR*00017*01,22000
OBR-00017,PT*GLP*EOBR*00017*02,50000
OBR-90001,PT*HRZ*E*OBR*90001*1,22000
OBR-90001,PT*HRZ*E*OBR*90001*2,22000
ODM-00005,PT*REP*E*ODM*00005*02,50000
ODM-00005,PT*REP*E*ODM*00005*03,22000
ODM-00008,PT*MLT*EODM*00008*01,22000
ODM-00008,PT*MLT*EODM*00008*02,22000
ODM-00012,PT*EDP*E*ODM*00012*01,7400
ODM-00012,PT*EDP*E*ODM*00012*02,7400
ODM-00013,PT*EDP*E*ODM*00013*01,22000
ODM-00013,PT*EDP*E*ODM*00013*02,22000
ODM-00014,PT*KLS*E*ODM*00014*01,22000
ODM-00014,PT*KLS*E*ODM*00014*02,50000
ODM-00015,PT*GLP*EODM*00015*01,22000
ODM-00015,PT*GLP*EODM*00015*02,22000
ODM-00018,PT*GLP*EODM*00018*01,22000
ODM-00018,PT*GLP*EODM*00018*02,50000
ODM-80003,PT*ATL*E*ODM*80003*01,3700
ODM-80003,PT*ATL*E*ODM*80003*02,3700
ODM-90001,PT*EDP*E*ODM*90001*01,22000
ODM-90001,PT*EDP*E*ODM*90001*02,22000
ODM-90002,PT*GLP*EODM*90002*01,3700
ODM-90002,PT*GLP*EODM*90002*02,3700
ODM-90004,PT*GLP*EODM*90004*01,3700
ODM-90004,PT*GLP*EODM*90004*02,3700
ODV-00004,PT*PRI*E*ODV*00004*1,50000
ODV-00005,PT*EDP*E*ODV*00005*01,22000
ODV-00005,PT*EDP*E*ODV*00005*02,22000
ODV-00005,PT*EDP*EODV*00005*1,22000
ODV-00005,PT*EDP*EODV*00005*2,22000
ODV-00006,PT*GLG*EODV*00006*02,50000
ODV-00006,PT*GLG*EODV*00006*03,43000
ODV-00011,PT*REP*E*ODV*00011*02,30000
ODV-00011,PT*REP*E*ODV*00011*03,22000
ODV-00012,PT*REP*E*ODV*00012*02,30000
ODV-00012,PT*REP*E*ODV*00012*03,22000
ODV-00017,PT*KLS*E*ODV*00017*01,22000
ODV-00017,PT*KLS*E*ODV*00017*02,50000
ODV-00018,PT*HRZ*E*ODV*00018*01,200000
ODV-00018,PT*HRZ*E*ODV*00018*02,200000
ODV-00018,PT*HRZ*E*ODV*00018*04,160000
ODV-00019,PT*ATL*EODV*00019*2,60000
ODV-00019,PT*ATL*EODV*00019*3,22000
ODV-00021,PT*ATL*EODV*00021*2,60000
ODV-00021,PT*ATL*EODV*00021*3,22000
ODV-00022,PT*KLS*E*ODV*00022*02,43000
ODV-00024,PT*KLS*EODV*00024*01,22000
ODV-00024,PT*KLS*EODV*00024*02,50000
ODV-00025,PT*KLS*E*ODV*00025*01,43000
ODV-00025,PT*KLS*E*ODV*00025*02,50000
ODV-00026,PT*ATL*EODV*00026*1,22000
ODV-00026,PT*ATL*EODV*00026*2,22000
ODV-00027,PT*ATL*EODV*00027*1,22000
ODV-00027,PT*ATL*EODV*00027*2,22000
ODV-00028,PT*HRZ*E*ODV*00028*01,200000
ODV-00028,PT*HRZ*E*ODV*00028*02,200000
ODV-00028,PT*HRZ*E*ODV*00028*03,200000
ODV-00028,PT*HRZ*E*ODV*00028*04,200000
ODV-00029,PT*CPS*E*ODV*00029*01,300000
ODV-00029,PT*CPS*E*ODV*00029*02,300000
ODV-00033,PT*FCT*E*ODV*00033*01,150000
ODV-00033,PT*FCT*E*ODV*00033*03,150000
ODV-00035,PT*PRI*E*ODV*00035*01,180000
ODV-00035,PT*PRI*E*ODV*00035*02,180000
ODV-00037,PT*PRI*E*ODV*00037*01,50000
ODV-00038,PT*PRI*E*ODV*00038*01,150000
ODV-00038,PT*PRI*E*ODV*00038*02,150000
ODV-00039,PT*FCT*E*ODV*00039*01,200000
ODV-00039,PT*FCT*E*ODV*00039*02,200000
ODV-00040,PT*FCT*E*ODV*00040*01,400000
ODV-00040,PT*FCT*E*ODV*00040*02,400000
ODV-00041,PT*FCT*E*ODV*00041*01,400000
ODV-00041,PT*FCT*E*ODV*00041*02,400000
ODV-00042,PT*ATL*EODV*00042*1,50000
ODV-00042,PT*ATL*EODV*00042*2,50000
ODV-00043,PT*ATL*EODV*00043*2,60000
ODV-00043,PT*ATL*EODV*00043*3,22000
ODV-00044,PT*ENB*E*ODV*00044*02,50000
ODV-00044,PT*ENB*E*ODV*00044*03,22000
ODV-00045,PT*FCT*E*ODV*00045*01,200000
ODV-00045,PT*FCT*E*ODV*00045*02,200000
ODV-00046,PT*FCT*E*ODV*00046*01,200000
ODV-00046,PT*FCT*E*ODV*00046*02,200000
ODV-00047,PT*GLP*EODV*00047*01,22000
ODV-00047,PT*GLP*EODV*00047*02,50000
ODV-00048,PT*GLP*EODV*00048*02,50000
ODV-00048,PT*GLP*EODV*00048*03,43000
ODV-00049,PT*GLP*EODV*00049*01,22000
ODV-00049,PT*GLP*EODV*00049*02,50000
ODV-00050,PT*GLP*EODV*00050*01,22000
ODV-00050,PT*GLP*EODV*00050*02,50000
ODV-00053,PT*LOG*E*ODV*00053*01,22000
ODV-00053,PT*LOG*E*ODV*00053*02,22000
ODV-90002,PT*HRZ*E*ODV*90002*1,22000
ODV-90002,PT*HRZ*E*ODV*90002*2,22000
OER-00011,PT*MLT*EOER*00011*01,22000
OER-00011,PT*MLT*EOER*00011*02,22000
OER-00012,PT*MLT*E*OER*00012*1,22000
OER-00012,PT*MLT*E*OER*00012*2,22000
OER-00012,PT*MLT*EOER*00012*01,22000
OER-00012,PT*MLT*EOER*00012*02,22000
OER-00014,PT*EVP*E*OER*00014*1,22000
OER-00014,PT*EVP*E*OER*00014*2,22000
OER-00015,PT*EDP*E*OER*00015*1,7400
OER-00015,PT*EDP*EOER*00015*1,7400
OER-00016,PT*EDP*E*OER*00016*1,7400
OER-00016,PT*EDP*EOER*00016*1,7400
OER-00020,PT*GLP*EOER*00020*01,22000
OER-00020,PT*GLP*EOER*00020*02,22000
OER-00021,PT*GLP*EOER*00021*01,22000
OER-00021,PT*GLP*EOER*00021*02,22000
OER-00022,PT*GLP*EOER*00022*01,22000
OER-00022,PT*GLP*EOER*00022*02,22000
OER-00029,PT*EDP*E*OER*00029*1,22000
OER-00029,PT*EDP*EOER*00029*1,22000
OER-00030,PT*EDP*E*OER*00030*1,22000
OER-00030,PT*EDP*EOER*00030*1,22000
OER-00031,PT*MLT*EOER*00031*02,50000
OER-00031,PT*MLT*EOER*00031*03,43000
OER-00032,PT*MLT*EOER*00032*02,160000
OER-00033,PT*MLT*EOER*00033*02,160000
OER-00034,PT*MLT*EOER*00034*02,50000
OER-00034,PT*MLT*EOER*00034*03,43000
OER-00035,PT*MLT*EOER*00035*02,50000
OER-00035,PT*MLT*EOER*00035*03,43000
OER-00036,PT*MLT*EOER*00036*02,50000
OER-00036,PT*MLT*EOER*00036*03,43000
OER-00037,PT*MLT*EOER*00037*02,160000
OER-00038,PT*MLT*EOER*00038*02,160000
OER-00040,PT*HLX*E*OER*00040*02,50000
OER-00040,PT*HLX*E*OER*00040*03,43000
OER-00041,PT*HLX*E*OER*00041*02,50000
OER-00041,PT*HLX*E*OER*00041*03,43000
OER-00042,PT*HLX*E*OER*00042*01,22000
OER-00042,PT*HLX*E*OER*00042*02,22000
OER-00043,PT*HLX*E*OER*00043*01,22000
OER-00043,PT*HLX*E*OER*00043*02,22000
OER-00044,PT*GLP*EOER*00044*02,160000
OER-00045,PT*MLT*EOER*00045*02,50000
OER-00045,PT*MLT*EOER*00045*03,22000
OER-00056,PT*HLX*E*OER*00056*02,50000
OER-00056,PT*HLX*E*OER*00056*03,43000
OER-00057,PT*MLT*EOER*00057*02,160000
OER-00058,PT*MLT*EOER*00058*02,50000
OER-00058,PT*MLT*EOER*00058*03,43000
OER-00059,PT*MLT*EOER*00059*02,50000
OER-00059,PT*MLT*EOER*00059*03,43000
OER-00060,PT*BLU*E*OER*00060*01,22000
OER-00060,PT*BLU*E*OER*00060*02,22000
OER-00061,PT*HRZ*E*OER*00061*01,22000
OER-00061,PT*HRZ*E*OER*00061*02,22000
OER-00062,PT*MLT*EOER*00062*02,50000
OER-00062,PT*MLT*EOER*00062*03,43000
OER-00063,PT*HRZ*E*OER*00063*01,7400
OER-00063,PT*HRZ*E*OER*00063*02,7400
OER-00064,PT*GLP*EOER*00064*02,50000
OER-00064,PT*GLP*EOER*00064*03,43000
OER-00066,PT*MLT*EOER*00066*02,50000
OER-00066,PT*MLT*EOER*00066*03,43000
OER-00068,PT*GLP*EOER*00068*02,50000
OER-00068,PT*GLP*EOER*00068*03,43000
OER-00069,PT*GLP*EOER*00069*02,50000
OER-00069,PT*GLP*EOER*00069*03,43000
OER-00070,PT*GLP*EOER*00070*02,50000
OER-00070,PT*GLP*EOER*00070*03,43000
OER-00071,PT*GLP*EOER*00071*02,50000
OER-00071,PT*GLP*EOER*00071*03,43000
OER-00072,PT*GLP*EOER*00072*02,50000
OER-00072,PT*GLP*EOER*00072*03,43000
OER-00073,PT*GLP*EOER*00073*02,50000
OER-00073,PT*GLP*EOER*00073*03,43000
OER-00074,PT*GLP*EOER*00074*02,50000
OER-00074,PT*GLP*EOER*00074*03,22000
OER-00075,PT*GLP*EOER*00075*02,50000
