ChargerId,OperatorAbb,City,InsertedDate,Status,Lat,Lon
LRS-00129,PRI,Loures,2024-07-15,Present,38.817192,-9.100079
LRS-00131,EDP,Loures,2025-01-02,Present,38.79453,-9.104111
LRS-00132,FCT,Loures,2025-02-13,Removed,38.823,-9.0884
LRS-00133,PRI,Loures,2024-10-22,Present,38.84553,-9.162187
LRS-00134,EDP,Loures,2025-01-02,Present,38.8154,-9.1587
LRS-00135,GLP,Loures,2025-01-21,Present,38.79244,-9.101422
LRS-00136,GLP,Loures,2025-01-21,Present,38.79244,-9.101422
LRS-00137,IBD,Loures,2025-01-03,Present,38.85059,-9.075584
LRS-00138,HRZ,Loures,2025-10-08,Present,38.7896,-9.104267
LRS-00139,HRZ,Loures,2024-10-20,Present,38.809013,-9.0939245
LRS-00140,HRZ,Loures,2025-09-27,Present,38.77865,-9.102266
LRS-00141,HRZ,Loures,2025-10-21,Present,38.80684,-9.15759
LRS-00142,HRZ,Loures,2024-10-20,Present,38.83428,-9.156015
LRS-00143,GLP,Loures,2025-01-21,Present,38.796062,-9.116989
LRS-00144,GLP,Loures,2025-01-21,Present,38.83753,-9.083861
LRS-00145,GLP,Loures,2025-08-12,Present,38.785164,-9.116781
LRS-00146,GLP,Loures,2025-08-15,Present,38.815277,-9.148333
LRS-00147,GLP,Loures,2025-08-26,Present,38.826668,-9.165278
LRS-00148,GLP,Loures,2025-08-12,Present,38.780834,-9.103611
LRS-00149,IBD,Loures,2025-10-08,Present,38.814144,-9.147583
LRS-00151,GLP,Loures,2025-10-10,Present,38.790947,-9.102759
LRS-00152,MOO,Loures,2025-11-11,Present,38.83831,-9.16542
LRS-00153,HRZ,Loures,2025-10-21,Present,38.782574,-9.111204
LRS-80003,GLP,Loures,2024-12-24,Present,38.8589,-9.132683
LRS-80005,ATL,Loures,2023-09-25,Present,38.824467,-9.143534
LRS-80007,ATL,Loures,2023-09-25,Present,38.826,-9.161702
LRS-80008,EDP,Loures,2023-08-08,Present,38.828552,-9.166387
LRS-80010,ATL,Loures,2023-09-25,Present,38.816334,-9.156833
LRS-80013,ATL,Loures,2024-02-05,Present,38.809216,-9.161767
LRS-80016,GLP,Loures,2024-12-24,Present,38.821484,-9.097783
LRS-80017,EDP,Loures,2023-08-08,Present,38.829018,-9.16715
LRS-80020,ATL,Loures,2023-09-25,Present,38.7941,-9.107283
LRS-80024,ATL,Loures,2023-09-25,Present,38.785233,-9.124183
LRS-80029,GLP,Loures,2024-12-24,Present,38.7761,-9.103767
LRS-80033,GLP,Loures,2024-12-24,Present,38.824833,-9.10275
LRS-90001,EDP,Loures,2023-08-08,Present,38.90163,-9.119902
LRS-90002,GLP,Loures,2025-01-21,Present,38.85668,-9.14005
LRS-90004,HRZ,Loures,2025-01-01,Present,38.900818,-9.181733
LRS-90006,EDP,Loures,2023-08-08,Present,38.83905,-9.159017
LRS-90008,EDP,Loures,2023-08-08,Removed,38.829018,-9.16715
LRS-90009,EDP,Loures,2023-08-08,Present,38.83058,-9.169017
LRS-90011,GLP,Loures,2025-01-21,Present,38.8124,-9.166033
LRS-90012,HRZ,Loures,2025-01-01,Removed,38.807133,-9.157717
LRS-90014,HRZ,Loures,2025-01-01,Present,38.846382,-9.100633
LRS-90018,EDP,Loures,2023-08-08,Present,38.80863,-9.099417
LRS-90019,HRZ,Loures,2025-01-01,Present,38.80137,-9.104467
LRS-90021,EDP,Loures,2023-08-08,Present,38.794582,-9.101983
LRS-90022,EDP,Loures,2021-09-30,Present,38.790783,-9.10635
LRS-90023,GLP,Lisboa,2025-01-21,Present,38.78405,-9.098261
LRS-90025,GLP,Loures,2025-01-21,Present,38.80357,-9.12483
LRS-90026,HRZ,Loures,2025-01-01,Removed,38.778618,-9.102367
LRS-90027,HRZ,Lisboa,2025-01-01,Removed,38.782887,-9.095176
LRS-90028,EDP,Loures,2023-08-08,Present,38.774982,-9.10615
LRS-90030,GLP,Loures,2025-01-21,Present,38.78135,-9.109267
LRS-90031,EDP,Loures,2023-08-08,Present,38.783417,-9.111183
LRS-90032,HRZ,Loures,2025-01-01,Present,38.815033,-9.118467
LSA-00003,TRK,Lousã,2024-01-18,Present,40.093746,-8.196457
LSA-00004,KLS,Lousã,2024-10-18,Removed,40.11914,-8.249522
LSA-00005,TRK,Lousã,2024-01-18,Present,40.111595,-8.250812
LSA-00006,TRK,Lousã,2024-01-18,Present,40.110027,-8.254045
LSA-00007,TRK,Lousã,2024-01-18,Present,40.118336,-8.242196
LSA-00008,TRK,Lousã,2024-01-18,Present,40.110157,-8.249911
LSA-00009,TRK,Lousã,2024-01-18,Present,40.158386,-8.213287
LSA-00010,TRK,Lousã,2024-01-18,Present,40.114456,-8.244711
LSA-00011,GLP,Lousã,2025-08-29,Present,40.11914,-8.249522
LSA-90001,GLP,Lousã,2025-01-21,Present,40.112526,-8.244583
LSA-90002,EDP,Lousã,2023-08-08,Present,40.111137,-8.245772
LSB-00011,GLG,Lisboa,2024-12-24,Present,38.78473,-9.1675
LSB-00013,GLG,Lisboa,2024-12-24,Present,38.76556,-9.16556
LSB-00019,GLP,Lisboa,2024-12-24,Present,38.785267,-9.099528
LSB-00030,GLP,Lisboa,2024-12-24,Present,38.785267,-9.099528
LSB-00052,GLP,Lisboa,2024-12-24,Present,38.78444,-9.100049
LSB-00065,EDP,Lisboa,2023-06-29,Present,38.750694,-9.18102
LSB-00066,EDP,Lisboa,2023-06-29,Present,38.750694,-9.18102
LSB-00068,EDP,Lisboa,2023-06-29,Present,38.750694,-9.18102
LSB-00070,EDP,Lisboa,2023-07-16,Present,38.707577,-9.148911
LSB-00071,EDP,Lisboa,2023-07-16,Present,38.707577,-9.148911
LSB-00072,EDP,Lisboa,2023-06-29,Present,38.750694,-9.18102
LSB-00088,GLP,Lisboa,2024-12-24,Present,38.72275,-9.160968
LSB-00090,MLT,Lisboa,2024-12-24,Present,38.756058,-9.204469
LSB-00098,EML,Lisboa,2021-05-22,Present,38.74908,-9.149451
LSB-00104,EML,Lisboa,2021-05-22,Present,38.74908,-9.149451
LSB-00106,EDP,Lisboa,2023-07-24,Present,38.730267,-9.157279
LSB-00109,EDP,Lisboa,2023-07-24,Present,38.708015,-9.139565
LSB-00113,EDP,Lisboa,2023-07-24,Present,38.708015,-9.139565
LSB-00114,MAK,Lisboa,2024-04-08,Present,38.710785,-9.143195
LSB-00115,MAK,Lisboa,2024-04-08,Present,38.710785,-9.143195
LSB-00117,MAK,Lisboa,2024-04-08,Present,38.710785,-9.143195
LSB-00119,MAK,Lisboa,2025-02-10,Present,38.716797,-9.142916
LSB-00120,MAK,Lisboa,2025-02-10,Present,38.716797,-9.142916
LSB-00121,MAK,Lisboa,2025-02-10,Present,38.716797,-9.142916
LSB-00125,MAK,Lisboa,2025-02-10,Present,38.716797,-9.142916
LSB-00126,MAK,Lisboa,2024-04-08,Present,38.716797,-9.142916
LSB-00152,MAK,Lisboa,2024-04-08,Present,38.716797,-9.142916
LSB-00153,MAK,Lisboa,2024-04-08,Present,38.707092,-9.146351
LSB-00154,MAK,Lisboa,2024-04-08,Present,38.707092,-9.146351
LSB-00155,MAK,Lisboa,2024-04-08,Present,38.707092,-9.146351
LSB-00156,MAK,Lisboa,2025-01-02,Present,38.736046,-9.140358
LSB-00157,MAK,Lisboa,2025-01-02,Present,38.736046,-9.140358
LSB-00158,MAK,Lisboa,2025-01-02,Present,38.736046,-9.140358
LSB-00159,EDP,Lisboa,2023-06-29,Present,38.722942,-9.15155
LSB-00160,EDP,Lisboa,2023-06-29,Present,38.722942,-9.15155
LSB-00161,MAK,Lisboa,2025-01-02,Present,38.736374,-9.14304
LSB-00162,MAK,Lisboa,2025-01-02,Present,38.736374,-9.14304
LSB-00164,MAK,Lisboa,2025-01-02,Present,38.736374,-9.14304
LSB-00165,MAK,Lisboa,2025-01-02,Present,38.736374,-9.14304
LSB-00166,MAK,Lisboa,2025-01-02,Present,38.740032,-9.138657
LSB-00167,MAK,Lisboa,2025-01-02,Present,38.740032,-9.138657
LSB-00168,MAK,Lisboa,2025-01-02,Present,38.740032,-9.138657
LSB-00170,MAK,Lisboa,2025-01-02,Present,38.715347,-9.16668
LSB-00171,MAK,Lisboa,2025-01-02,Present,38.715347,-9.16668
LSB-00172,MAK,Lisboa,2025-01-02,Present,38.715347,-9.16668
LSB-00173,MAK,Lisboa,2025-01-02,Present,38.715347,-9.16668
LSB-00174,HRZ,Lisboa,2022-01-14,Present,38.69599,-9.208349
LSB-00176,HRZ,Lisboa,2025-01-02,Present,38.69599,-9.208349
LSB-00177,EDP,Lisboa,2023-07-24,Present,38.75627,-9.192556
LSB-00180,EDP,Lisboa,2023-07-24,Present,38.75627,-9.192556
LSB-00182,EDP,Lisboa,2023-07-24,Present,38.75627,-9.192556
LSB-00183,EDP,Lisboa,2023-07-24,Present,38.75627,-9.192556
LSB-00186,GLP,Lisboa,2024-12-24,Present,38.72275,-9.160968
LSB-00190,MAK,Lisboa,2025-01-02,Present,38.74297,-9.167006
LSB-00191,MAK,Lisboa,2025-01-02,Present,38.74297,-9.167006
LSB-00192,MAK,Lisboa,2025-01-02,Present,38.742657,-9.169642
LSB-00193,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00194,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00195,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00196,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00197,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00198,MAK,Lisboa,2025-01-02,Present,38.73752,-9.134458
LSB-00199,MAK,Lisboa,2025-02-10,Present,38.709877,-9.139192
LSB-00201,MLT,Lisboa,2024-12-24,Present,38.70522,-9.174446
LSB-00202,LOG,Lisboa,2022-05-05,Present,38.75288,-9.165269
LSB-00203,LOG,Lisboa,2022-05-05,Present,38.75288,-9.165269
LSB-00204,LOG,Lisboa,2022-05-05,Present,38.753292,-9.165314
LSB-00205,MLT,Lisboa,2023-01-14,Removed,38.764145,-9.096754
LSB-00206,MLT,Lisboa,2023-01-14,Removed,38.764126,-9.096736
LSB-00207,MLT,Lisboa,2024-12-24,Present,38.721554,-9.15681
LSB-00208,HRZ,Lisboa,2022-01-14,Present,38.72091,-9.159774
LSB-00209,HRZ,Lisboa,2022-01-14,Present,38.72091,-9.159774
LSB-00210,HRZ,Lisboa,2022-01-14,Present,38.72091,-9.159774
LSB-00211,HRZ,Lisboa,2022-01-14,Present,38.72091,-9.159774
LSB-00212,HRZ,Lisboa,2022-05-24,Present,38.72091,-9.159774
LSB-00213,HRZ,Lisboa,2022-05-24,Present,38.72091,-9.159774
LSB-00215,PRI,Lisboa,2021-12-25,Present,38.860447,-9.113572
LSB-00216,EDP,Lisboa,2023-06-29,Present,38.700634,-9.180725
LSB-00217,EDP,Lisboa,2023-06-29,Present,38.700634,-9.180725
LSB-00218,HRZ,Lisboa,2022-01-14,Present,38.701088,-9.175717
LSB-00219,HRZ,Lisboa,2022-01-14,Present,38.701054,-9.175779
LSB-00221,HRZ,Lisboa,2022-01-14,Present,38.762405,-9.115144
LSB-00222,HRZ,Lisboa,2025-01-02,Present,38.762405,-9.115144
LSB-00223,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00224,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00225,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00226,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00227,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00228,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00229,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00230,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00231,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00232,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00233,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00234,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00235,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00236,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00237,MAK,Lisboa,2025-01-02,Present,38.7271,-9.161716
LSB-00238,MAK,Lisboa,2025-01-02,Present,38.72215,-9.149736
LSB-00239,MAK,Lisboa,2025-01-02,Present,38.72215,-9.149736
LSB-00240,MAK,Lisboa,2025-01-02,Present,38.72215,-9.149736
LSB-00242,MAK,Lisboa,2025-01-02,Present,38.73711,-9.14782
LSB-00243,MAK,Lisboa,2025-01-02,Present,38.73711,-9.14782
LSB-00244,MAK,Lisboa,2025-01-02,Present,38.73711,-9.14782
LSB-00245,MAK,Lisboa,2025-01-02,Present,38.73859,-9.152627
LSB-00246,MAK,Lisboa,2025-01-02,Present,38.73859,-9.152627
LSB-00247,MAK,Lisboa,2025-01-02,Present,38.73859,-9.152627
LSB-00248,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00249,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00250,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00251,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00252,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00253,MAK,Lisboa,2025-01-02,Present,38.731903,-9.146564
LSB-00254,GLP,Lisboa,2024-12-24,Present,38.788036,-9.148433
LSB-00255,GLP,Lisboa,2024-12-24,Present,38.788036,-9.148433
LSB-00256,GLP,Lisboa,2024-12-24,Present,38.788036,-9.148433
LSB-00257,GLP,Lisboa,2024-12-24,Present,38.788036,-9.148433
LSB-00258,GLP,Lisboa,2024-12-24,Present,38.788036,-9.148433
LSB-00259,EML,Lisboa,2021-05-16,Present,38.70875,-9.131067
LSB-00260,EML,Lisboa,2021-05-16,Present,38.70875,-9.131067
LSB-00261,EML,Lisboa,2021-05-16,Present,38.70875,-9.131067
LSB-00262,EML,Lisboa,2021-05-16,Present,38.70875,-9.131067
LSB-00263,EML,Lisboa,2021-05-16,Present,38.70875,-9.131067
LSB-00264,MAK,Lisboa,2025-01-02,Present,38.72636,-9.15117
LSB-00265,EDP,Lisboa,2025-03-14,Present,38.753216,-9.183414
LSB-00269,GLP,Lisboa,2024-12-24,Present,38.738888,-9.166025
LSB-00270,REP,Lisboa,2025-06-11,Present,38.763435,-9.14169
LSB-00271,CIR,Lisboa,2021-05-06,Present,38.73293,-9.144656
LSB-00272,CIR,Lisboa,2022-06-21,Present,38.73293,-9.144656
LSB-00273,CIR,Lisboa,2025-01-02,Present,38.73293,-9.144656
LSB-00274,CIR,Lisboa,2025-01-02,Present,38.73293,-9.144656
LSB-00275,CIR,Lisboa,2025-01-02,Present,38.73293,-9.144656
LSB-00276,CIR,Lisboa,2025-01-02,Present,38.73293,-9.144656
LSB-00277,GLG,Lisboa,2024-12-24,Present,38.77945,-9.12223
LSB-00278,GLG,Lisboa,2024-12-24,Present,38.77945,-9.12389
LSB-00279,GLG,Lisboa,2024-12-24,Present,38.7675,-9.17084
LSB-00280,GLG,Lisboa,2024-12-24,Present,38.74911,-9.130222
LSB-00281,GLG,Lisboa,2024-12-24,Removed,38.723045,-9.167977
LSB-00282,GLG,Lisboa,2024-12-24,Present,38.763058,-9.108889
LSB-00296,MLT,Lisboa,2024-12-24,Present,38.748554,-9.190654
LSB-00301,GLG,Lisboa,2024-12-24,Present,38.71028,-9.20445
LSB-00304,MAK,Lisboa,2025-02-10,Present,38.709877,-9.139192
LSB-00305,MAK,Lisboa,2025-02-10,Present,38.709877,-9.139192
LSB-00306,MAK,Lisboa,2025-01-02,Present,38.706886,-9.168461
LSB-00307,MAK,Lisboa,2025-01-02,Present,38.706886,-9.168461
LSB-00308,MAK,Lisboa,2025-01-02,Present,38.706886,-9.168461
LSB-00309,MLT,Lisboa,2024-12-24,Present,38.749325,-9.177426
LSB-00310,GLG,Lisboa,2024-12-24,Present,38.693844,-9.217674
LSB-00311,MAK,Lisboa,2024-04-08,Present,38.74323,-9.1388235
LSB-00312,MAK,Lisboa,2024-04-08,Present,38.74323,-9.1388235
LSB-00313,MAK,Lisboa,2024-04-08,Present,38.74323,-9.1388235
LSB-00314,EDP,Lisboa,2023-07-24,Present,38.76249,-9.16085
LSB-00315,EDP,Lisboa,2023-07-24,Present,38.76249,-9.16085
LSB-00316,EDP,Lisboa,2025-01-02,Present,38.76249,-9.16085
LSB-00317,EDP,Lisboa,2023-07-26,Present,38.76249,-9.16085
LSB-00318,REP,Lisboa,2023-09-05,Present,38.750336,-9.189067
LSB-00319,MAK,Lisboa,2025-01-02,Present,38.73711,-9.14782
LSB-00320,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00321,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00322,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00323,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00324,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00325,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00326,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00327,GLP,Lisboa,2024-12-24,Present,38.703945,-9.174095
LSB-00328,REP,Lisboa,2025-06-11,Present,38.741684,-9.118447
LSB-00331,MLT,Lisboa,2023-01-14,Present,38.75971,-9.153599
LSB-00332,MLT,Lisboa,2023-07-27,Removed,38.75971,-9.153599
LSB-00333,MLT,Lisboa,2024-12-24,Present,38.76441,-9.096576
LSB-00334,MLT,Lisboa,2024-12-24,Present,38.76441,-9.096576
LSB-00335,REP,Lisboa,2025-06-11,Present,38.762558,-9.128964
LSB-00336,GLP,Lisboa,2024-12-24,Present,38.768364,-9.146584
LSB-00337,GLP,Lisboa,2024-12-24,Present,38.768364,-9.146584
LSB-00338,GLP,Lisboa,2024-12-24,Present,38.769485,-9.126748
LSB-00339,GLP,Lisboa,2024-12-24,Present,38.769485,-9.126748
LSB-00340,GLP,Lisboa,2024-12-24,Present,38.769485,-9.126748
LSB-00341,GLP,Lisboa,2024-12-24,Present,38.769485,-9.126748
LSB-00342,GLP,Lisboa,2024-12-24,Present,38.769485,-9.126748
LSB-00343,GLP,Lisboa,2024-12-24,Present,38.768707,-9.129519
LSB-00344,GLP,Lisboa,2024-12-24,Present,38.768707,-9.129519
LSB-00345,GLP,Lisboa,2024-12-24,Present,38.767467,-9.126403
LSB-00346,GLP,Lisboa,2024-12-24,Present,38.767467,-9.126403
LSB-00347,GLP,Lisboa,2024-12-24,Present,38.771652,-9.125269
LSB-00348,GLP,Lisboa,2024-12-24,Present,38.771652,-9.125269
LSB-00349,GLP,Lisboa,2024-12-24,Present,38.771652,-9.125269
LSB-00351,MLT,Lisboa,2024-12-24,Present,38.756443,-9.155251
LSB-00352,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00353,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00354,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00355,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00356,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00357,EML,Lisboa,2021-06-16,Present,38.69758,-9.22558
LSB-00358,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00359,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00360,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00361,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00362,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00363,EML,Lisboa,2021-06-16,Present,38.75426,-9.09542
LSB-00377,REP,Lisboa,2025-06-11,Present,38.75544,-9.096331
LSB-00378,REP,Lisboa,2023-01-01,Present,38.75537,-9.18305
LSB-00379,CAP,Lisboa,2024-03-27,Present,38.75503,-9.189442
LSB-00380,CAP,Lisboa,2024-03-27,Present,38.75503,-9.189442
LSB-00381,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00382,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00383,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00384,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00385,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00386,GLP,Lisboa,2024-12-24,Present,38.72586,-9.154315
LSB-00387,IMG,Lisboa,2021-09-03,Present,38.73705,-9.1394
LSB-00388,IMG,Lisboa,2021-09-03,Present,38.73705,-9.1394
LSB-00389,GLP,Lisboa,2024-12-24,Present,38.72308,-9.145637
LSB-00390,EML,Lisboa,2021-09-10,Present,38.718906,-9.170491
LSB-00391,EML,Lisboa,2021-09-10,Present,38.718906,-9.170491
LSB-00392,EML,Lisboa,2021-09-10,Present,38.718906,-9.170491
LSB-00393,EML,Lisboa,2021-09-10,Present,38.74924,-9.14947
LSB-00394,EML,Lisboa,2021-09-10,Present,38.74924,-9.14947
LSB-00395,EML,Lisboa,2021-09-10,Present,38.74924,-9.14947
LSB-00396,EML,Lisboa,2021-09-15,Present,38.74924,-9.14947
LSB-00397,EML,Lisboa,2021-09-15,Present,38.74924,-9.14947
LSB-00398,EML,Lisboa,2021-09-15,Present,38.74924,-9.14947
LSB-00400,EDP,Lisboa,2025-03-14,Present,38.753216,-9.183414
LSB-00401,EDP,Lisboa,2025-03-14,Present,38.753216,-9.183414
LSB-00402,EDP,Lisboa,2023-07-24,Present,38.753216,-9.183414
LSB-00403,EDP,Lisboa,2023-07-24,Present,38.753216,-9.183414
LSB-00404,EML,Lisboa,2021-10-09,Present,38.712364,-9.135013
LSB-00405,EML,Lisboa,2021-10-09,Present,38.712364,-9.135013
LSB-00406,EML,Lisboa,2021-10-09,Present,38.712364,-9.135013
LSB-00407,EML,Lisboa,2021-10-09,Present,38.712364,-9.135013
LSB-00408,REP,Lisboa,2025-06-11,Removed,38.74058,-9.17534
LSB-00409,MOO,Lisboa,2023-12-04,Present,38.76998,-9.18011
LSB-00410,GLP,Lisboa,2025-02-05,Present,38.758213,-9.098089
LSB-00411,GLP,Lisboa,2024-12-24,Present,38.758213,-9.098089
LSB-00412,GLP,Lisboa,2024-12-24,Present,38.758213,-9.098089
LSB-00413,MOT,Lisboa,2023-12-12,Present,38.7483,-9.16596
LSB-00414,MOT,Lisboa,2023-12-12,Present,38.7483,-9.16596
LSB-00415,MOT,Lisboa,2023-12-12,Present,38.7483,-9.16596
LSB-00416,MOT,Lisboa,2023-12-12,Present,38.7483,-9.16596
LSB-00417,GLP,Lisboa,2024-12-24,Present,38.758213,-9.098089
LSB-00418,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00419,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00420,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00421,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00422,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00423,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00424,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00425,EML,Lisboa,2021-11-10,Present,38.773376,-9.15959
LSB-00426,MAK,Lisboa,2025-01-02,Present,38.73239,-9.145553
LSB-00427,MAK,Lisboa,2025-01-02,Present,38.73239,-9.145553
LSB-00428,MAK,Lisboa,2025-01-02,Present,38.73239,-9.145553
LSB-00429,MAK,Lisboa,2025-01-02,Present,38.73239,-9.145553
LSB-00430,MAK,Lisboa,2025-01-02,Present,38.72116,-9.140522
LSB-00431,MAK,Lisboa,2025-01-02,Present,38.72116,-9.140522
LSB-00432,MAK,Lisboa,2025-01-02,Present,38.72116,-9.140522
LSB-00433,MAK,Lisboa,2025-01-02,Present,38.72116,-9.140522
LSB-00434,EDP,Lisboa,2025-08-22,Present,38.757458,-9.11301
LSB-00435,MAK,Lisboa,2025-02-10,Present,38.723995,-9.152362
LSB-00436,MAK,Lisboa,2025-02-10,Present,38.723995,-9.152362
LSB-00437,MAK,Lisboa,2024-04-08,Present,38.712246,-9.15062
LSB-00438,MAK,Lisboa,2024-04-08,Present,38.712246,-9.15062
LSB-00439,MAK,Lisboa,2024-04-08,Present,38.712246,-9.15062
LSB-00440,NEU,Lisboa,2022-09-28,Present,38.75918,-9.115032
LSB-00441,MAK,Lisboa,2024-04-08,Present,38.716145,-9.154286
LSB-00442,MAK,Lisboa,2024-04-08,Present,38.716145,-9.154286
LSB-00443,MAK,Lisboa,2024-04-08,Present,38.716145,-9.154286
LSB-00444,REP,Lisboa,2025-03-14,Present,38.713722,-9.176079
LSB-00447,NEU,Lisboa,2022-07-22,Present,38.774952,-9.098415
LSB-00448,NEU,Lisboa,2022-07-22,Present,38.774952,-9.098415
LSB-00450,EDP,Lisboa,2023-06-29,Present,38.73957,-9.145756
LSB-00451,EDP,Lisboa,2023-06-29,Present,38.73957,-9.145756
LSB-00452,EDP,Lisboa,2023-06-29,Present,38.73957,-9.145756
LSB-00453,EDP,Lisboa,2023-06-29,Present,38.73957,-9.145756
LSB-00454,EDP,Lisboa,2023-07-26,Present,38.707577,-9.181456
LSB-00455,EML,Lisboa,2022-03-10,Present,38.75368,-9.181896
LSB-00456,EML,Lisboa,2022-03-10,Present,38.75368,-9.181896
LSB-00457,EML,Lisboa,2022-03-10,Present,38.75368,-9.181896
LSB-00458,HRZ,Lisboa,2025-01-02,Present,38.738674,-9.167457
LSB-00459,HRZ,Lisboa,2025-01-02,Present,38.738674,-9.167457
LSB-00462,GLP,Lisboa,2024-12-24,Present,38.76957,-9.09279
LSB-00463,GLP,Lisboa,2024-12-24,Present,38.76957,-9.09279
LSB-00464,GLP,Lisboa,2024-12-24,Present,38.76957,-9.09279
LSB-00465,GLP,Lisboa,2025-07-25,Present,38.7794,-9.126023
LSB-00466,GLP,Lisboa,2025-07-24,Present,38.7794,-9.126023
LSB-00467,GLP,Lisboa,2025-07-25,Present,38.7794,-9.126023
LSB-00468,GLP,Lisboa,2025-07-24,Present,38.7794,-9.126023
LSB-00469,GLP,Lisboa,2024-12-24,Present,38.723244,-9.155936
LSB-00470,GLP,Lisboa,2024-12-24,Present,38.760063,-9.151419
LSB-00471,GLP,Lisboa,2024-12-24,Present,38.741604,-9.149386
LSB-00472,GLP,Lisboa,2023-01-14,Present,38.723145,-9.148822
LSB-00473,GLP,Lisboa,2024-12-24,Present,38.722702,-9.152706
LSB-00474,GLP,Lisboa,2024-12-24,Present,38.738377,-9.141392
LSB-00475,LOG,Lisboa,2022-05-05,Present,38.72413,-9.15235
LSB-00476,LOG,Lisboa,2022-05-05,Present,38.72413,-9.15235
LSB-00477,LOG,Lisboa,2022-05-05,Present,38.72413,-9.15235
LSB-00478,GLP,Lisboa,2025-07-25,Present,38.7794,-9.126023
LSB-00479,HRZ,Lisboa,2025-01-02,Present,38.751534,-9.17244
LSB-00480,GLP,Lisboa,2024-12-24,Present,38.698303,-9.186639
LSB-00481,GLP,Lisboa,2024-12-24,Present,38.698303,-9.186639
LSB-00482,GLP,Lisboa,2024-12-24,Present,38.698303,-9.186639
LSB-00483,GLP,Lisboa,2024-12-24,Present,38.698303,-9.186639
LSB-00484,GLP,Lisboa,2024-12-24,Present,38.698303,-9.186639
LSB-00488,GLP,Lisboa,2024-12-24,Present,38.72351,-9.156724
LSB-00489,GLP,Lisboa,2024-12-24,Present,38.72351,-9.156724
LSB-00490,GLP,Lisboa,2024-12-24,Present,38.72351,-9.156724
