LOCATION_UID;CONNECTOR_ID;VALID_FROM;COMPONENT_TYPE;PRICE;MIN_DURATION;MAX_DURATION;MIN_KWH;MAX_KWH;START_HOUR;END_HOUR
LSB-90004;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90005;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90005;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90006;1;2021-02-05;TIME;0,004;0;;;;;
LSB-90006;2;2021-02-05;TIME;0,004;0;;;;;
LSB-90007;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90007;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90007;3;2021-02-08;TIME;0,009;0;;;;;
LSB-90007;4;2021-02-08;TIME;0,009;0;;;;;
LSB-90010;1;2020-08-13;TIME;0,0046;0;;;;;
LSB-90010;2;2020-08-13;TIME;0,0046;0;;;;;
LSB-90012;1;2021-11-30;TIME;0,02;0;;;;;
LSB-90012;2;2021-11-30;TIME;0,02;0;;;;;
LSB-90016;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90016;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90016;3;2020-08-26;TIME;0,0046;0;;;;;
LSB-90016;4;2020-08-26;TIME;0,0046;0;;;;;
LSB-90016;5;2020-08-26;TIME;0,0046;0;;;;;
LSB-90016;6;2020-08-26;TIME;0,0046;0;;;;;
LSB-90017;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90017;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90018;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90018;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90018;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90018;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90018;5;2020-08-01;TIME;0,006;0;;;;;
LSB-90018;6;2020-08-01;TIME;0,006;0;;;;;
LSB-90020;1;2020-08-01;TIME;0,005;0;;;;;
LSB-90020;2;2020-08-01;TIME;0,005;0;;;;;
LSB-90020;3;2020-08-01;TIME;0,005;0;;;;;
LSB-90020;4;2020-08-01;TIME;0,005;0;;;;;
LSB-90021;1;2020-08-26;TIME;0,0037;0;;;;;
LSB-90021;2;2020-08-26;TIME;0,0037;0;;;;;
LSB-90022;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90022;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90023;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90023;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90024;1;2021-01-28;TIME;0,02;0;;;;;
LSB-90024;2;2021-01-28;TIME;0,02;0;;;;;
LSB-90025;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90025;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90026;1;2020-08-01;ENERGY;0,1;;;0;;;
LSB-90026;2;2020-08-01;ENERGY;0,1;;;0;;;
LSB-90027;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90027;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90028;1;2021-01-28;TIME;0,02;0;;;;;
LSB-90028;2;2021-01-28;TIME;0,02;0;;;;;
LSB-90029;1;2020-08-13;TIME;0,009;0;;;;;
LSB-90029;2;2020-08-13;TIME;0,009;0;;;;;
LSB-90031;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90031;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90031;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90031;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90032;1;2022-06-16;TIME;0,004;0;;;;;
LSB-90032;2;2022-06-16;TIME;0,004;0;;;;;
LSB-90033;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90033;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90033;3;2020-08-26;TIME;0,0046;0;;;;;
LSB-90033;4;2020-08-26;TIME;0,0046;0;;;;;
LSB-90034;1;2020-08-01;TIME;0,029;0;;;;;
LSB-90034;2;2020-08-01;TIME;0,029;0;;;;;
LSB-90035;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90035;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90036;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90036;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90037;1;2021-01-28;TIME;0,004;0;;;;;
LSB-90037;2;2021-01-28;TIME;0,004;0;;;;;
LSB-90038;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90038;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90039;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90039;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90040;1;2020-08-26;TIME;0,02;0;;;;;
LSB-90040;2;2020-08-26;TIME;0,02;0;;;;;
LSB-90041;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90041;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90041;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90041;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90042;1;2021-11-30;TIME;0,02;0;;;;;
LSB-90042;2;2021-11-30;TIME;0,02;0;;;;;
LSB-90043;1;2021-01-05;TIME;0,02;0;;;;;
LSB-90043;2;2021-01-05;TIME;0,02;0;;;;;
LSB-90044;1;2021-11-30;TIME;0,02;0;;;;;
LSB-90044;2;2021-11-30;TIME;0,02;0;;;;;
LSB-90045;1;2021-01-28;TIME;0,02;0;;;;;
LSB-90045;2;2021-01-28;TIME;0,02;0;;;;;
LSB-90046;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90046;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90048;1;2020-08-26;TIME;0,0037;0;;;;;
LSB-90048;2;2020-08-26;TIME;0,0037;0;;;;;
LSB-90049;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90049;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90050;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90050;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90051;1;2021-05-21;TIME;0,004;0;;;;;
LSB-90051;2;2021-05-21;TIME;0,004;0;;;;;
LSB-90053;1;2021-01-29;TIME;0,02;0;;;;;
LSB-90053;2;2021-01-29;TIME;0,02;0;;;;;
LSB-90054;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90054;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90056;1;2020-08-13;TIME;0,0046;0;;;;;
LSB-90056;2;2020-08-13;TIME;0,0046;0;;;;;
LSB-90056;3;2020-08-13;TIME;0,0046;0;;;;;
LSB-90056;4;2020-08-13;TIME;0,0046;0;;;;;
LSB-90057;1;2020-08-13;TIME;0,0046;0;;;;;
LSB-90057;2;2020-08-13;TIME;0,0046;0;;;;;
LSB-90058;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90058;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90059;1;2020-08-01;TIME;0,029;0;;;;;
LSB-90059;2;2020-08-01;TIME;0,029;0;;;;;
LSB-90060;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90060;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90061;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90061;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90063;1;2020-08-26;TIME;0,0037;0;;;;;
LSB-90063;2;2020-08-26;TIME;0,0037;0;;;;;
LSB-90064;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90064;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90067;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90067;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90069;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90069;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90073;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90073;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90074;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90074;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90074;3;2021-01-05;TIME;0,004;0;;;;;
LSB-90074;4;2021-01-05;TIME;0,004;0;;;;;
LSB-90076;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90076;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90079;1;2020-08-13;TIME;0,02;0;;;;;
LSB-90079;2;2020-08-13;TIME;0,02;0;;;;;
LSB-90080;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90080;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90081;1;2021-11-07;TIME;0,015;0;;;;;
LSB-90081;2;2021-11-07;TIME;0,015;0;;;;;
LSB-90083;1;2021-01-28;TIME;0,02;0;;;;;
LSB-90083;2;2021-01-28;TIME;0,02;0;;;;;
LSB-90085;1;2020-08-13;TIME;0,0046;0;;;;;
LSB-90085;2;2020-08-13;TIME;0,0046;0;;;;;
LSB-90089;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90089;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90091;1;2021-12-04;TIME;0,02;0;;;;;
LSB-90091;2;2021-12-04;TIME;0,02;0;;;;;
LSB-90092;1;2021-01-05;TIME;0,02;0;;;;;
LSB-90092;2;2021-01-05;TIME;0,02;0;;;;;
LSB-90093;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90093;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90096;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90096;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90096;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90096;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90097;1;2021-01-05;TIME;0,007;0;;;;;
LSB-90097;2;2021-01-05;TIME;0,007;0;;;;;
LSB-90099;1;2020-08-01;TIME;0,029;0;;;;;
LSB-90099;2;2020-08-01;TIME;0,029;0;;;;;
LSB-90100;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90100;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90101;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90101;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90102;1;2020-08-01;TIME;0,011;0;;;;;
LSB-90102;2;2020-08-01;TIME;0,011;0;;;;;
LSB-90103;1;2020-08-13;TIME;0,02;0;;;;;
LSB-90103;2;2020-08-13;TIME;0,02;0;;;;;
LSB-90105;1;2021-11-30;TIME;0,02;0;;;;;
LSB-90105;2;2021-11-30;TIME;0,02;0;;;;;
LSB-90108;1;2020-08-01;TIME;0,005;0;;;;;
LSB-90108;2;2020-08-01;TIME;0,005;0;;;;;
LSB-90108;3;2020-08-01;TIME;0,005;0;;;;;
LSB-90108;4;2020-08-01;TIME;0,005;0;;;;;
LSB-90110;1;2021-04-16;TIME;0,02;0;;;;;
LSB-90110;2;2021-04-16;TIME;0,02;0;;;;;
LSB-90111;1;2020-08-13;TIME;0,0037;0;;;;;
LSB-90111;2;2020-08-13;TIME;0,0037;0;;;;;
LSB-90111;3;2020-08-13;TIME;0,0037;0;;;;;
LSB-90111;4;2020-08-13;TIME;0,0037;0;;;;;
LSB-90112;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90112;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90112;3;2021-02-08;TIME;0,009;0;;;;;
LSB-90112;4;2021-02-08;TIME;0,009;0;;;;;
LSB-90116;1;2021-11-30;TIME;0,02;0;;;;;
LSB-90116;2;2021-11-30;TIME;0,02;0;;;;;
LSB-90118;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90118;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90122;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90122;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90123;1;2021-10-14;TIME;0,02;0;;;;;
LSB-90123;2;2021-10-14;TIME;0,02;0;;;;;
LSB-90124;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90124;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90127;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90127;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90129;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90129;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90130;1;2020-08-13;TIME;0,0046;0;;;;;
LSB-90130;2;2020-08-13;TIME;0,0046;0;;;;;
LSB-90132;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90132;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90133;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90133;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90134;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90134;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90134;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90134;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90135;1;2020-08-01;TIME;0,005;0;;;;;
LSB-90135;2;2020-08-01;TIME;0,005;0;;;;;
LSB-90136;1;2020-08-13;TIME;0,0037;0;;;;;
LSB-90136;2;2020-08-13;TIME;0,0037;0;;;;;
LSB-90137;1;2021-01-05;TIME;0,02;0;;;;;
LSB-90137;2;2021-01-05;TIME;0,02;0;;;;;
LSB-90138;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90138;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90139;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90139;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90140;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90140;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90141;1;2020-08-01;TIME;0,029;0;;;;;
LSB-90141;2;2020-08-01;TIME;0,029;0;;;;;
LSB-90142;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90142;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90143;1;2020-08-26;TIME;0,025;0;;;;;
LSB-90143;2;2020-08-26;TIME;0,025;0;;;;;
LSB-90145;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90145;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90146;1;2020-08-26;TIME;0,0046;0;;;;;
LSB-90146;2;2020-08-26;TIME;0,0046;0;;;;;
LSB-90147;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90147;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90147;3;2021-01-05;TIME;0,004;0;;;;;
LSB-90147;4;2021-01-05;TIME;0,004;0;;;;;
LSB-90149;1;2020-08-01;TIME;0,005;0;;;;;
LSB-90149;2;2020-08-01;TIME;0,005;0;;;;;
LSB-90150;1;2020-08-26;TIME;0,0037;0;;;;;
LSB-90150;2;2020-08-26;TIME;0,0037;0;;;;;
LSB-90150;3;2020-08-26;TIME;0,0037;0;;;;;
LSB-90150;4;2020-08-26;TIME;0,0037;0;;;;;
LSB-90151;1;2020-08-01;TIME;0,011;0;;;;;
LSB-90151;2;2020-08-01;TIME;0,011;0;;;;;
LSB-90163;1;2021-02-08;TIME;0,009;0;;;;;
LSB-90163;2;2021-02-08;TIME;0,009;0;;;;;
LSB-90169;1;2020-08-01;TIME;0,031;0;;;;;
LSB-90169;2;2020-08-01;TIME;0,031;0;;;;;
LSB-90175;1;2020-08-26;TIME;0,02;0;;;;;
LSB-90175;2;2020-08-26;TIME;0,02;0;;;;;
LSB-90178;1;2021-11-10;ENERGY;0,12;;;0;;21;8
LSB-90178;1;2021-11-10;TIME;0,02;0;;;;8;21
LSB-90178;2;2021-11-10;ENERGY;0,12;;;0;;21;8
LSB-90178;2;2021-11-10;TIME;0,02;0;;;;8;21
LSB-90179;1;2021-01-05;TIME;0,02;0;;;;;
LSB-90179;2;2021-01-05;TIME;0,02;0;;;;;
LSB-90500;1;2021-01-29;TIME;0,004;0;;;;;
LSB-90500;2;2021-01-29;TIME;0,004;0;;;;;
LSB-90500;3;2021-01-29;TIME;0,004;0;;;;;
LSB-90500;4;2021-01-29;TIME;0,004;0;;;;;
LSB-90500;5;2021-01-29;TIME;0,004;0;;;;;
LSB-90500;6;2021-01-29;TIME;0,004;0;;;;;
LSB-90501;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90501;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90501;3;2021-01-05;TIME;0,004;0;;;;;
LSB-90501;4;2021-01-05;TIME;0,004;0;;;;;
LSB-90501;5;2021-01-05;TIME;0,004;0;;;;;
LSB-90501;6;2021-01-05;TIME;0,004;0;;;;;
LSB-90520;1;2020-08-01;TIME;0,006;0;;;;;
LSB-90520;2;2020-08-01;TIME;0,006;0;;;;;
LSB-90520;3;2020-08-01;TIME;0,006;0;;;;;
LSB-90520;4;2020-08-01;TIME;0,006;0;;;;;
LSB-90520;5;2020-08-01;TIME;0,006;0;;;;;
LSB-90520;6;2020-08-01;TIME;0,006;0;;;;;
LSB-90521;1;2020-08-01;TIME;0,005;0;;;;;
LSB-90521;2;2020-08-01;TIME;0,005;0;;;;;
LSB-90521;3;2020-08-01;TIME;0,005;0;;;;;
LSB-90521;4;2020-08-01;TIME;0,005;0;;;;;
LSB-90521;5;2020-08-01;TIME;0,005;0;;;;;
LSB-90521;6;2020-08-01;TIME;0,005;0;;;;;
LSB-90530;1;2020-08-26;TIME;0,0037;0;;;;;
LSB-90530;2;2020-08-26;TIME;0,0037;0;;;;;
LSB-90530;3;2020-08-26;TIME;0,0037;0;;;;;
LSB-90530;4;2020-08-26;TIME;0,0037;0;;;;;
LSB-90530;5;2020-08-26;TIME;0,0037;0;;;;;
LSB-90530;6;2020-08-26;TIME;0,0037;0;;;;;
LSB-90531;1;2021-01-05;TIME;0,004;0;;;;;
LSB-90531;2;2021-01-05;TIME;0,004;0;;;;;
LSB-90531;3;2021-01-05;TIME;0,004;0;;;;;
LSB-90531;4;2021-01-05;TIME;0,004;0;;;;;
LSB-90531;5;2021-01-05;TIME;0,004;0;;;;;
LSB-90531;6;2021-01-05;TIME;0,004;0;;;;;
LSB-91090;1;2021-02-05;TIME;0,004;0;;;;;
LSB-91090;2;2021-02-05;TIME;0,004;0;;;;;
LSB-91090;3;2021-02-05;TIME;0,004;0;;;;;
LSB-91090;4;2021-02-05;TIME;0,004;0;;;;;
LSB-91090;5;2021-02-05;TIME;0,004;0;;;;;
LSB-91090;6;2021-02-05;TIME;0,004;0;;;;;
LSB-91100;1;2020-08-01;TIME;0,006;0;;;;;
LSB-91100;2;2020-08-01;TIME;0,006;0;;;;;
LSB-91100;3;2020-08-01;TIME;0,006;0;;;;;
LSB-91100;4;2020-08-01;TIME;0,006;0;;;;;
LSB-91100;5;2020-08-01;TIME;0,006;0;;;;;
LSB-91100;6;2020-08-01;TIME;0,006;0;;;;;
LSB-91101;1;2020-08-01;TIME;0,005;0;;;;;
LSB-91101;2;2020-08-01;TIME;0,005;0;;;;;
LSB-91101;3;2020-08-01;TIME;0,005;0;;;;;
LSB-91101;4;2020-08-01;TIME;0,005;0;;;;;
LSB-91101;5;2020-08-01;TIME;0,005;0;;;;;
LSB-91101;6;2020-08-01;TIME;0,005;0;;;;;
LSD-00001;1;2022-02-15;FLAT;0,2964;;;;;;
LSD-00001;1;2022-02-15;TIME;0,09;0;;;;;
LSD-00001;2;2022-02-15;FLAT;0,2964;;;;;;
LSD-00001;2;2022-02-15;TIME;0,09;0;;;;;
LSD-00001;3;2022-02-15;FLAT;0,2964;;;;;;
LSD-00001;3;2022-02-15;TIME;0,09;0;;;;;
LSD-00002;1;2022-07-12;FLAT;0,2964;;;;;;
LSD-00002;1;2022-07-12;TIME;0,12;0;;;;;
LSD-00002;2;2022-07-12;FLAT;0,2964;;;;;;
LSD-00002;2;2022-07-12;TIME;0,12;0;;;;;
LSD-00002;3;2022-07-12;FLAT;0,2964;;;;;;
LSD-00002;3;2022-07-12;TIME;0,12;0;;;;;
LSD-00003;1;2022-02-06;FLAT;0,2964;;;;;;
LSD-00003;1;2022-02-06;TIME;0,105;0;;;;;
LSD-00003;2;2022-02-06;FLAT;0,2964;;;;;;
LSD-00003;2;2022-02-06;TIME;0,105;0;;;;;
LSD-00003;3;2022-02-06;FLAT;0,2964;;;;;;
LSD-00003;3;2022-02-06;TIME;0,105;0;;;;;
LSD-00004;1;2022-09-22;ENERGY;0,35;;;0;;;
LSD-00004;1;2022-09-22;FLAT;0,5;;;;;;
LSD-00004;1;2022-09-22;TIME;0;0;30;;;;
LSD-00004;1;2022-09-22;TIME;0,15;30;;;;;
LSD-00004;2;2022-09-22;ENERGY;0,35;;;0;;;
LSD-00004;2;2022-09-22;FLAT;0,5;;;;;;
LSD-00004;2;2022-09-22;TIME;0;0;30;;;;
LSD-00004;2;2022-09-22;TIME;0,15;30;;;;;
MAC-90001;1;2021-02-12;TIME;0,031;0;;;;;
MAC-90001;2;2021-02-12;TIME;0,031;0;;;;;
MAD-00001;1;2022-01-01;FLAT;0,2964;;;;;;
MAD-00001;1;2022-01-01;TIME;0,0735;0;;;;;
MAD-00001;2;2022-01-01;FLAT;0,2964;;;;;;
MAD-00001;2;2022-01-01;TIME;0,0735;0;;;;;
MAD-00001;3;2022-01-01;FLAT;0,2964;;;;;;
MAD-00001;3;2022-01-01;TIME;0,0735;0;;;;;
MAI-00002;1;2020-05-01;TIME;0,105;0;;;;;
MAI-00002;2;2020-05-01;TIME;0,105;0;;;;;
MAI-00002;3;2020-05-01;TIME;0,105;0;;;;;
MAI-00003;1;2020-05-01;TIME;0,105;0;;;;;
MAI-00003;2;2020-05-01;TIME;0,105;0;;;;;
MAI-00003;3;2020-05-01;TIME;0,105;0;;;;;
MAI-00005;1;2022-01-14;FLAT;0,3;;;;;;
MAI-00005;1;2022-01-14;TIME;0,1;0;;;;;
MAI-00005;2;2022-01-14;FLAT;0,3;;;;;;
MAI-00005;2;2022-01-14;TIME;0,1;0;;;;;
MAI-00005;3;2022-01-14;FLAT;0,3;;;;;;
MAI-00005;3;2022-01-14;TIME;0,1;0;;;;;
MAI-00006;1;2020-10-24;TIME;0,01;0;;;;;
MAI-00006;2;2020-10-24;TIME;0,01;0;;;;;
MAI-00007;1;2022-01-26;FLAT;0,297;;;;;;
MAI-00007;1;2022-01-26;TIME;0,025;0;;;;;
MAI-00007;2;2022-01-26;FLAT;0,297;;;;;;
MAI-00007;2;2022-01-26;TIME;0,025;0;;;;;
MAI-00008;1;2022-01-26;FLAT;0,297;;;;;;
MAI-00008;1;2022-01-26;TIME;0,025;0;;;;;
MAI-00008;2;2022-01-26;FLAT;0,297;;;;;;
MAI-00008;2;2022-01-26;TIME;0,025;0;;;;;
MAI-00009;1;2022-01-26;FLAT;0,297;;;;;;
MAI-00009;1;2022-01-26;TIME;0,025;0;;;;;
MAI-00009;2;2022-01-26;FLAT;0,297;;;;;;
MAI-00009;2;2022-01-26;TIME;0,025;0;;;;;
MAI-00010;1;2022-01-26;FLAT;0,297;;;;;;
MAI-00010;1;2022-01-26;TIME;0,025;0;;;;;
MAI-00010;2;2022-01-26;FLAT;0,297;;;;;;
MAI-00010;2;2022-01-26;TIME;0,025;0;;;;;
MAI-00012;1;2021-06-17;FLAT;2,5;;;;;;
MAI-00012;1;2021-06-17;TIME;0;0;25;;;;
MAI-00012;1;2021-06-17;TIME;0,1;25;;;;;
MAI-00012;2;2021-06-17;FLAT;2,5;;;;;;
MAI-00012;2;2021-06-17;TIME;0;0;25;;;;
MAI-00012;2;2021-06-17;TIME;0,1;25;;;;;
MAI-00012;3;2021-06-17;FLAT;2,5;;;;;;
MAI-00012;3;2021-06-17;TIME;0;0;25;;;;
MAI-00012;3;2021-06-17;TIME;0,1;25;;;;;
MAI-00013;1;2021-06-17;FLAT;2,5;;;;;;
MAI-00013;1;2021-06-17;TIME;0;0;25;;;;
MAI-00013;1;2021-06-17;TIME;0,1;25;;;;;
MAI-00013;2;2021-06-17;FLAT;2,5;;;;;;
MAI-00013;2;2021-06-17;TIME;0;0;25;;;;
MAI-00013;2;2021-06-17;TIME;0,1;25;;;;;
MAI-00013;3;2021-06-17;FLAT;2,5;;;;;;
MAI-00013;3;2021-06-17;TIME;0;0;25;;;;
MAI-00013;3;2021-06-17;TIME;0,1;25;;;;;
MAI-00014;1;2021-06-17;FLAT;2,2;;;;;;
MAI-00014;1;2021-06-17;TIME;0;0;60;;;;
MAI-00014;1;2021-06-17;TIME;0,036;60;;;;;
MAI-00014;2;2021-06-17;FLAT;2,2;;;;;;
MAI-00014;2;2021-06-17;TIME;0;0;60;;;;
MAI-00014;2;2021-06-17;TIME;0,036;60;;;;;
MAI-00015;1;2021-01-16;TIME;0,08;0;;;;;
MAI-00015;2;2021-01-16;TIME;0,08;0;;;;;
MAI-00015;3;2021-01-16;TIME;0,08;0;;;;;
MAI-00016;1;2021-02-09;TIME;0,02;0;;;;;
MAI-00016;2;2021-02-09;TIME;0,02;0;;;;;
MAI-00017;1;2022-01-14;FLAT;0,3;;;;;;
MAI-00017;1;2022-01-14;TIME;0,09;0;;;;;
MAI-00017;2;2022-01-14;FLAT;0,3;;;;;;
MAI-00017;2;2022-01-14;TIME;0,09;0;;;;;
MAI-00017;3;2022-01-14;FLAT;0,3;;;;;;
MAI-00017;3;2022-01-14;TIME;0,09;0;;;;;
MAI-00018;1;2022-04-05;TIME;0,08;0;;;;;
MAI-00018;2;2022-04-05;TIME;0,08;0;;;;;
MAI-00018;3;2022-04-05;TIME;0,08;0;;;;;
MAI-00019;1;2022-04-05;TIME;0,08;0;;;;;
MAI-00019;2;2022-04-05;TIME;0,08;0;;;;;
MAI-00019;3;2022-04-05;TIME;0,08;0;;;;;
MAI-00020;1;2022-04-05;TIME;0,08;0;;;;;
MAI-00020;2;2022-04-05;TIME;0,08;0;;;;;
MAI-00020;3;2022-04-05;TIME;0,08;0;;;;;
MAI-00021;1;2022-04-06;FLAT;0,297;;;;;;
MAI-00021;1;2022-04-06;TIME;0,09;0;;;;;
MAI-00021;2;2022-04-06;FLAT;0,297;;;;;;
MAI-00021;2;2022-04-06;TIME;0,09;0;;;;;
MAI-00021;3;2022-04-06;FLAT;0,297;;;;;;
MAI-00021;3;2022-04-06;TIME;0,09;0;;;;;
MAI-00022;1;2022-06-30;ENERGY;0,01;;;0;;;
MAI-00022;1;2022-06-30;FLAT;0,2964;;;;;;
MAI-00022;1;2022-06-30;TIME;0,09;0;;;;;
MAI-00022;2;2022-06-30;ENERGY;0,01;;;0;;;
MAI-00022;2;2022-06-30;FLAT;0,2964;;;;;;
MAI-00022;2;2022-06-30;TIME;0,09;0;;;;;
MAI-00022;3;2022-06-30;ENERGY;0,01;;;0;;;
MAI-00022;3;2022-06-30;FLAT;0,2964;;;;;;
MAI-00022;3;2022-06-30;TIME;0,09;0;;;;;
MAI-00023;1;2022-08-25;FLAT;0,3;;;;;;
MAI-00023;1;2022-08-25;TIME;0,03;0;;;;;
MAI-00025;1;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;1;2022-08-25;FLAT;0,3;;;;;;
MAI-00025;1;2022-08-25;TIME;0,1;0;;;;;
MAI-00025;2;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;2;2022-08-25;FLAT;0,3;;;;;;
MAI-00025;2;2022-08-25;TIME;0,1;0;;;;;
MAI-00025;3;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;3;2022-08-25;FLAT;0,3;;;;;;
MAI-00025;3;2022-08-25;TIME;0,1;0;;;;;
MAI-00025;4;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;4;2022-08-25;FLAT;0,3;;;;;;
MAI-00025;4;2022-08-25;TIME;0,1;0;;;;;
MAI-00025;5;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;5;2022-08-25;FLAT;0,3;;;;;;
MAI-00025;5;2022-08-25;TIME;0,1;0;;;;;
MAI-00025;6;2022-08-25;ENERGY;0,1;;;0;;;
MAI-00025;6;2022-08-25;FLAT;0,3;;;;;;
